我是疯子,2022-10-26,但我感觉是的！ 不是 你多大 阿嬷的年纪 比我大就是姐姐咯 阿姨 姐姐！ 姐毛线 快来我身边 呵呵
兔子🐰,2022-10-24,姐会同意吗 姐姐可是糊弄不了的喔[假笑] 那 可以加姐姐微信吗 好 你id多少 加好睡觉 castawayyy- 还真00后 [黑色笑脸]
豆友183860902,2022-10-24,你好呀 你好 聊天嘛 聊什么
烧白空心菜,2022-10-24,你好呀姐姐
我在故宫送牛奶,2022-10-23,这个问题对我来说 是知识付费 怎么可以这样 那有不转200的选项吗 没有 [大哭][大哭][大哭] rmb吗 对啊 美元也不介意 have a nice day～
华南全智贤,2022-10-23,微信可以视频 微信可以发语音 微信可以发表情包 没有表情包的聊天是没有灵魂的 为什么要视频？ 你不是要看我嘛！ 给你发视频 好的 那你把二维码给我吧 呜呜没关注不能发图 castawayyy- 我的微信号
等一个人,2022-10-22,你好呀姐姐 你好 聊天嘛 姐姐刚醒嘛 不是 刚体检回来
MI,2022-10-21,你好啊
虾虾侬,2022-10-20,我就一个微信号，还是本名，都是工作，你能接受仅聊天吗？ 可以呀 我给你开朋友圈 哈哈哈不用 你给我微信号 仅聊天即可 castawayyy- 我加了
已注销,2022-10-20,我来聊 lovezhuzhu0829 加微 方便吗 加了哦 谢谢🙏
豆友259359028,2022-10-20,在呀 在 要一起干嘛呀 什么 一起玩嘛姐姐 玩什么 都可以呀 你的ｖ给我吧。 castawayyy-
爱你的虎口,2022-10-20,姐姐你好呀
荔枝,2022-10-20,姐姐你好呀
艾莉塔G1,2022-10-20,你好呀姐姐 你好 有事？
豆友263584679,2022-10-19,腿嘛 腿粗 大腿吗 还有小腿啊 我喜欢 我都喜欢 啧啧啧，嗯，甜甜的 [眨眼] 姐姐做什么工作的呀 不想回答这个 回答腻了
淼淼,2022-10-19,你好呀姐姐 ？ 聊天嘛
😳,2022-10-19,你好呀
泥吧啦,2022-10-04,连麦嘛 嗯嗯 微信嘛 嗯嗯 你微信给我吧 castawayyy- 最后有一个杠不要漏啦 加你了
Selina,2022-10-02,聊天嘛 嗯 打字还是语音呀 就这里呀
mоmо,2022-09-29,需要python作业代做嘛
一马,2022-09-27,你好呀
superbadou,2022-09-26,姐姐 Hi你好~弟弟可以简单介绍一下自己么？ 00年双鱼座弟弟 在杭州读研究生 奶狗类型🥺
花辞树,2022-09-21,天蝎你好呀 挺好 聊聊天嘛 陪聊付费。暂无兴趣尬聊 多少钱呢
人生太短,2022-09-21,啊哈哈哈哈 你是真会啊 加个微信吗 先发语音条 好呀 你发我 castawayyy- 喵喵 啊 没收到 是不是最后一个-漏啦 啊
豆友130465442,2022-09-20,杭州 呦~ 怎么啦 姐姐yezaima 没在 那姐姐在哪 上海 挺近的 嗯 想看看肉肉的姐姐
Chelsea,2022-09-19,多少钱呀 看你聊什么 语音还是视频 你想怎么样 都可以呀 看你接受程度 ？ 嗯嗯 加微信说吧 我加你的 castawayyy-
温柔的mm,2022-09-19,聊天嘛
喵呜爱爬树,2022-09-17,工科的好朋友来了 p1Kaj1uubiu 加我好不好 [发怒][发怒] 你不会觉得自己很委屈吧 [生气] [大哭]委屈啊 什么话该说不该说 你不知道吗 为什么不道歉
豆友262752834,2022-09-17,听听声音嘛 挺你的吗 听 对呀 微信还是qq呀 微信 vvtian_ 加你了
觉红,2022-09-17,没有哦，回老家了 为什么会被说是高中生 长得太嫩吗哈哈哈 哈哈哈哈哈我也不晓得啊 我自己都纳闷呢 我来帮你分析！ 但是需要一点素材 😂 算了吧，哈哈，谢谢喽 [思考]
momo,2022-09-16,你好呀
momo,2022-09-15,这么巧吗 不巧不巧 更巧的是看到了眼熟的双非硕士组 你在哪里读书呀 上海 你呢 在家蹲好几个月了 疫情反反复复 啊 我在杭州
追星光的小猫,2022-09-15,姐姐你好呀
Coisini,2022-09-15,明天要出远门了 今天来聊天 听听声音可以嘛 [喜极而泣] 哈哈哈 好奇 你家楼下有没有晨练大爷  就那个声音 中气十足 没有！ 住学校 门卫大爷
momo,2022-09-15,你好呀
粑粑永远是粑粑,2022-09-14,你好呀 你好 聊天嘛 [摇手]
都是月亮惹的祸,2022-09-14,我还好 我玩女枪召唤元素和奶 其他的装备一般 女枪当时红11跟人打2脱 芜湖 太烧钱了 贫穷不配 啊我困死了，我睡觉了晚安 晚安啦 姐姐怎么被禁言了
sweet,2022-09-13,你好呀
Yvoire,2022-09-13,必须的 姐姐好好看哦 不至于不至于 扔在人堆里都看不到那种 哈哈哈 扔在人堆里会闪闪发光那种 过了有回头率的峰值了 峰值在哪 久了，忘了 现在的姐姐好看知性有魅力 哈哈哈哈照骗这个 词建议你深刻领会并贯通
.,2022-09-13,没想到是微信收款哈哈哈 哈哈 这里聊也挺好的 我很少加v 你在福建哪个城市呀 xm 我本科在那里待了四年 还不错 出门楼下咖啡店 好的
橙橙橙橙橙,2022-09-13,你好呀姐姐
Laura,2022-09-12,你好呀
楠楠自语,2022-09-11,弟弟可以吗 你多大了？ 00年 那太小了
隔壁老高,2022-09-11,帮什么忙 你猜
叫我不乖,2022-09-11,166 好高呀 这是在酒店拍的呢？ 上次出差去拍的 还有嘛还想看 没有了 好嘛 下次看裸的吗 我不拍那些哦 还不睡
momo,2022-09-11,好看呀姐姐 我不是lsp 我就夸一嘴哈哈 谢谢
叫我崽崽嘎,2022-09-10,应该是和男朋友在一起的画面 但是每次都没有脸 啊 哪来的男朋友 未来的吧 哈哈哈哈哈哈哈哈哈 闲聊啦 中秋快乐耶 中秋快乐吖 还有和我的聊天记录吗
HHHHH,2022-09-10,你好呀
aspirin,2022-09-10,聊聊 聊呗 太 困了 醒了聊 。。。 醒了哈哈哈 你还在吗 在 和别人聊完了吗 你礼貌吗
青红皂了个白,2022-09-10,castawayyy- 加了吗 等会加 好嘛  加了吗！ 加了 没有啊 castawayyy- 最后一个杠不要漏啦 加你了
含笑有白鹭,2022-09-10,细说 没有粗的东西不想细说 不关注不能发图
miss Z,2022-09-10,姐姐
lucky,2022-09-09,连语音为啥一定要上海 大概可能更有共同话题 好嘛 我在杭州 没机会啦 杭州也可以了 你多大呀  28 你呢 23
豆友262247083,2022-09-09,换一个吧 为什么 换一个弟弟 下一个更好 你哪里好 哈哈哈我没说是我啦 我们好像离太远了 不然就跟你好好说说我哪里好！ 哦～ 我在北京哦 我在南方呢 在杭州
豆友184161099,2022-09-09,聊天吗
豆友261131343,2022-09-09,可以啊 语音？ OK 我加你？ jiushia_ 没有啥 你觉得呢 额 xsh? dym?
陆地的地,2022-09-08,你刚下班嘛 在打球啦 打什么球呀 🏸 你健身吗 不健身 但我打🏸 你在哪个场 我在金山打一般 那有点远[笑脸]
豆友262135223,2022-09-08,你好呀 [嘻嘻] 你好 有偿可以接受的话临时关注我一下发二维码图片，＋好友 这图发不过去 什么价格呀 这个可以商量 上面有负责分配人的小姐姐 我也不太清楚呢[思考] ＋2795887792我q
粉红羽毛,2022-09-08,男朋友来了 拒绝异地恋哈 男朋友走了
f,2022-09-08,我觉得你恐怕带不走啊 为什么带不走呀 你结婚了吗？ 还没 你有钉钉吗？可以先了解一下 钉钉？ 有啊 只是不怎么用 你钉钉号多少我加你 castawayyy 加你了
再见巴别塔,2022-09-08,啊 你真的准备发 真的准备收学生的吃饭钱 是的 我刚想起来 道德感那种东西我好像没有[嘻嘻] 那怎么办 那只能加微信发红包了 就是不愿意关注我 哈哈哈哈 不是 是想要骗微信 Grinnerrr
豆友Ou7iiqfqTY,2022-09-08,哈哈哈回复你的好多 你要都删掉 哦哦哦 这样啊 无聊一时爽 [喜极而泣] 豆邮爆了吗 没有，怕被发现哈哈 怎么会被发现 中午好呀
噢！,2022-09-07,你好呀！
豆友260995895,2022-09-07,是sub?还是找sub sub 喜欢进门后就把你摁在墙上 两只手交叉摁在头顶 然后给你蒙上眼罩 掐住脖子 不聊吗
豆友259235375,2022-09-07,我来打招呼啦
一树繁花,2022-09-07,姐姐长得有点好看呀
🍩,2022-09-07,嗯呢 祝贺祝贺hh 姐姐找到心仪的弟弟了吗 没呀 我基本上不抱希望了哈哈 之前是姐弟恋组豆邮的吧好像 是的 哈哈哈那时候被喜欢狼的劝退了 哈哈哈哈 所以你是很奶的吗 还好吧哈哈哈
simmer,2022-09-07,研究生哥哥可以？
娜乌西卡,2022-09-07,姐姐 弟弟来啦 多大的弟弟呢 00年呀 来 来啥哈哈哈 来姐姐身边嘛
豆友254486492,2022-09-06,姐姐是杭州人呀 嗯 专撩学生弟弟嘛哈哈哈 哈哈哈哈哈 那要是哥哥好撩，也得试试 哈哈哈哈 女朋友 可以有女朋友的微信嘛 😂 lana894245
月曦爱思考,2022-09-06,172 在下沙哦 弟弟太矮了 姐姐多高呀 不高 但是喜欢个子高的 好的姐姐
momo,2022-09-06,我也想看看你真人～
球球,2022-09-06,你好呀球球
豆友260844402,2022-09-05,都可以 怎么收费 一小时50 内容是啥 带颜色的 要拍脸？ 不用 我不怎么看豆瓣呀 我先加你微信或者qq吧 3035857800 加你了 通过呀
moon u penny🌙,2022-09-05,好好看呀 谢谢
淼淼,2022-09-05,你好呀姐姐
Momo,2022-09-03,这样嘛我也显小 为什么手指要打马 有点幼稚。。 哈哈哈哈 可可爱爱 ヾ(≧∇≦谢谢≧∇≦)ノ 你是哪里人呀 浙江 我今天就去浙江 第一次去
没有昵称,2022-09-03,我可没删你 那就是我删的你吧 因为你不理我 无所谓了，反正聊骚而已啊 哈哈哈怎么能这样说啊 都删了还说个鸡巴？ 你脸真大 不看看豆瓣多少像你这样的狗来舔 我差你这一个么
我是毒药？,2022-09-03,你好呀姐姐 你哈 由于私信较多，请回答1年龄2职业3坐标，谢谢 22 研究生 杭州 Tai 我已经 34了[喜极而泣] 那刚好呀 我就喜欢姐姐[微笑]
豆友138934003,2022-09-03,文字 声音丑 不要 我要听声音 不要 那 换点图 ？ 那 我说话 你打字
董小姐,2022-09-03,来啦 直接加v嘛 加你vx啦
豆友257745900,2022-09-02,男孩子？ 女孩子？ 不是 我男孩子
豆友256728120,2022-09-02,看什么的时候 看看你做的 只有自己动手的
豆友262010913,2022-09-02,自己看看 [不说] 真的不给看嘛[大哭] 容我考虑考虑 要等不及咯 你在网上看其他人的视频吧 [喜极而泣] 和我没有区别 那 感觉也差太多了哈哈哈 那我可以关注你推特嘛
豆友251228831,2022-09-02,钻洞干嘛
Wendy,2022-09-02,你好呀姐姐
豆友256160597,2022-09-02,多大
派特里克Star,2022-09-02,我感觉你不胖呀 很胖 为啥这样说 就是胖啊😂 实话实说 哈哈哈没事啦 那我也胖！ 哈哈哈哈哈😂😂 加个微信嘛 不经常看豆瓣 先不了吧
豆友261026814,2022-09-02,聊天吗 加我QQ聊2407376614
carry妹妹,2022-08-31,6个
ahshsh,2022-08-31,那应该不会那么巧的 都在福建？ 为啥子不理我 哈哈哈哈 在福建 福建哪儿 厦门 好吧 我在厦门读书 加油哦
月岛雯,2022-08-31,那是什么书 1984 我们之前聊过吗 不知道
花茶,2022-08-31,你好呀姐姐
豆友185198800,2022-08-31,关注了
桃花岛主,2022-08-31,是诶 高中生哦 大学生 大一？ 大三 我看你的小组 好多高中小组哈哈哈 我以为高中生 不是的 哈哈哈哈 那你是 02年？
张本纸盒,2022-08-31,你好呀老师
